Timestamp,Temperature (°C),Humidity (%),Pressure (hPa),Gas Resistance (Ω),Violet (450nm),Blue (500nm),Green (550nm),Yellow (570nm),Orange (600nm),Red (650nm),Ambient Light (lux)
2025-06-02 10:47:14,27.78,23.04,1013.66,102400000.00,3.52,6.42,12.50,14.33,0.00,0.00,412.88
2025-06-02 10:48:15,27.83,22.70,1013.67,102400000.00,5.87,7.70,14.78,15.28,18.96,12.61,419.87
2025-06-02 10:49:15,28.00,22.42,1013.64,102400000.00,5.87,7.70,14.78,15.28,18.96,12.61,418.25
2025-06-02 10:50:15,28.33,22.04,1013.66,102400000.00,5.87,7.70,14.78,15.28,18.96,12.61,407.50
2025-06-02 10:51:15,29.10,21.07,1013.62,102400000.00,5.87,7.70,13.64,15.28,17.96,11.71,456.42
2025-06-02 10:52:15,29.07,21.04,1013.65,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,455.35
2025-06-02 10:53:16,28.80,21.49,1013.66,102400000.00,5.87,7.70,14.78,16.24,19.96,13.51,454.27
2025-06-02 10:54:16,28.64,21.50,1013.66,102400000.00,5.87,7.70,14.78,16.24,19.96,13.51,450.51
2025-06-02 10:55:16,28.43,21.71,1013.66,102400000.00,5.87,7.70,14.78,16.24,19.96,12.61,447.28
2025-06-02 10:56:16,28.07,22.28,1013.67,102400000.00,5.87,7.70,14.78,15.28,19.96,12.61,446.75
2025-06-02 10:57:16,27.61,22.73,1013.62,102400000.00,5.87,7.70,13.64,15.28,18.96,12.61,445.67
2025-06-02 10:58:17,27.31,22.97,1013.62,102400000.00,5.87,7.70,13.64,15.28,18.96,12.61,446.21
2025-06-02 10:59:17,27.14,23.28,1013.59,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,447.82
2025-06-02 11:00:17,27.11,23.25,1013.58,102400000.00,5.87,7.70,13.64,15.28,18.96,12.61,447.28
2025-06-02 11:01:17,26.98,23.57,1013.55,102400000.00,5.87,7.70,14.78,16.24,19.96,13.51,438.68
2025-06-02 11:02:17,27.07,23.75,1013.58,102400000.00,5.87,7.70,13.64,15.28,18.96,12.61,401.05
2025-06-02 11:03:17,27.22,23.32,1013.55,102400000.00,5.87,7.70,14.78,15.28,19.96,12.61,387.61
2025-06-02 11:04:18,27.56,22.81,1013.59,102400000.00,5.87,8.98,14.78,16.24,19.96,13.51,444.60
2025-06-02 11:05:18,27.80,22.86,1013.57,102400000.00,4.69,7.70,12.50,14.33,16.97,10.81,384.38
2025-06-02 11:06:18,28.36,22.18,1013.57,102400000.00,4.69,7.70,12.50,13.37,15.97,10.81,391.91
2025-06-02 11:07:16,28.11,22.60,1013.60,102400000.00,3.52,6.42,12.50,13.37,0.00,0.00,377.93
2025-06-02 11:08:17,28.24,22.21,1013.56,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,382.23
2025-06-02 11:09:17,28.78,21.63,1013.56,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,379.01
2025-06-02 11:10:18,29.36,21.36,1013.52,102400000.00,3.52,6.42,11.37,13.37,0.00,0.00,386.53
2025-06-02 11:11:19,29.29,21.02,1013.54,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,327.94
2025-06-02 11:12:19,29.04,21.93,1013.54,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,388.68
2025-06-02 11:13:19,28.76,21.87,1013.57,102400000.00,5.87,7.70,13.64,15.28,17.96,11.71,358.04
2025-06-02 11:14:19,29.12,21.15,1013.58,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,356.43
2025-06-02 11:15:19,30.00,19.12,1013.65,102400000.00,5.87,7.70,14.78,15.28,18.96,12.61,405.89
2025-06-02 11:18:16,31.41,19.35,1013.72,102400000.00,3.52,6.42,12.50,13.37,0.00,0.00,401.59
2025-06-02 11:19:16,31.39,19.03,1013.71,102400000.00,5.87,7.70,13.64,15.28,18.96,11.71,404.28
2025-06-02 11:20:16,31.45,18.93,1013.71,102400000.00,4.69,7.70,12.50,13.37,15.97,10.81,419.87
2025-06-02 11:21:17,31.43,19.07,1013.70,102400000.00,5.87,7.70,12.50,14.33,16.97,11.71,419.87
2025-06-02 11:22:17,31.27,19.31,1013.71,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,420.40
2025-06-02 11:23:17,31.16,19.18,1013.74,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,417.72
2025-06-02 11:24:17,31.10,19.34,1013.73,102400000.00,4.69,6.42,12.50,13.37,16.97,10.81,410.73
2025-06-02 11:25:17,30.99,19.31,1013.71,102400000.00,4.69,6.42,11.37,12.42,14.97,9.91,383.85
2025-06-02 11:26:18,30.78,19.97,1013.70,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,424.70
2025-06-02 11:27:18,30.46,20.29,1013.71,102400000.00,4.69,6.42,12.50,13.37,15.97,9.91,418.79
2025-06-02 11:28:18,30.12,21.13,1013.73,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,418.79
2025-06-02 11:29:18,29.75,21.43,1013.71,102400000.00,4.69,6.42,12.50,13.37,16.97,10.81,339.76
2025-06-02 11:30:18,29.53,21.26,1013.71,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,347.83
2025-06-02 11:31:19,29.55,21.50,1013.69,102400000.00,4.69,6.42,11.37,13.37,15.97,9.91,299.44
2025-06-02 11:32:19,29.91,19.84,1013.71,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,422.02
2025-06-02 11:33:19,30.29,19.47,1013.67,102400000.00,3.52,5.13,9.09,9.55,10.98,7.20,415.03
2025-06-02 11:34:19,30.39,19.76,1013.70,102400000.00,4.69,7.70,12.50,13.37,15.97,10.81,419.87
2025-06-02 11:35:19,30.29,20.18,1013.68,102400000.00,5.87,7.70,12.50,14.33,17.96,11.71,392.45
2025-06-02 11:36:19,30.14,20.19,1013.71,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,418.25
2025-06-02 11:37:20,30.10,20.45,1013.68,102400000.00,4.69,7.70,12.50,13.37,15.97,10.81,369.87
2025-06-02 11:38:20,30.74,18.92,1013.68,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,419.33
2025-06-02 11:39:20,31.21,17.77,1013.69,102400000.00,4.69,6.42,11.37,12.42,14.97,9.91,392.99
2025-06-02 11:40:20,31.71,17.25,1013.69,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,419.87
2025-06-02 11:41:20,32.03,17.16,1013.72,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,417.72
2025-06-02 11:42:21,32.33,17.06,1013.72,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,416.10
2025-06-02 11:43:21,32.67,16.63,1013.69,102400000.00,4.69,6.42,11.37,13.37,15.97,10.81,415.03
2025-06-02 11:44:21,33.05,16.13,1013.71,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,415.56
2025-06-02 11:45:21,33.29,16.08,1013.72,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,416.64
2025-06-02 11:46:21,33.45,16.23,1013.73,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,413.41
2025-06-02 11:47:21,33.65,15.96,1013.75,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,416.10
2025-06-02 11:48:22,34.07,15.21,1013.74,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,415.03
2025-06-02 11:49:22,34.25,15.19,1013.74,102400000.00,4.69,6.42,12.50,13.37,16.97,10.81,408.58
2025-06-02 11:50:22,34.01,16.46,1013.73,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,409.11
2025-06-02 11:51:22,33.63,17.19,1013.76,102400000.00,4.69,6.42,11.37,13.37,15.97,9.91,411.26
2025-06-02 11:52:22,33.19,17.76,1013.73,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,412.88
2025-06-02 11:53:23,32.74,18.25,1013.72,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,412.88
2025-06-02 11:54:23,32.30,18.66,1013.71,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,415.03
2025-06-02 11:55:23,31.89,19.03,1013.72,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,418.25
2025-06-02 11:56:23,31.51,19.34,1013.68,102400000.00,4.69,7.70,12.50,13.37,15.97,10.81,417.18
2025-06-02 11:57:23,31.19,19.52,1013.70,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,415.56
2025-06-02 11:58:24,30.91,19.68,1013.70,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,413.95
2025-06-02 11:59:24,30.70,19.78,1013.69,102400000.00,4.69,7.70,13.64,14.33,17.96,11.71,423.09
2025-06-02 12:00:24,30.49,19.89,1013.69,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,423.09
2025-06-02 12:01:24,30.28,20.12,1013.66,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,423.63
2025-06-02 12:02:24,30.14,20.12,1013.66,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,423.09
2025-06-02 12:03:24,30.05,20.11,1013.62,102400000.00,4.69,7.70,13.64,14.33,17.96,11.71,415.56
2025-06-02 12:04:25,29.91,20.23,1013.63,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,409.65
2025-06-02 12:05:25,29.82,20.29,1013.62,102400000.00,5.87,7.70,13.64,14.33,17.96,11.71,408.58
2025-06-02 12:06:25,29.76,20.36,1013.62,102400000.00,5.87,7.70,12.50,14.33,16.97,11.71,415.03
2025-06-02 12:07:25,29.69,20.35,1013.60,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,414.49
2025-06-02 12:08:25,29.70,20.22,1013.61,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,410.19
2025-06-02 12:09:26,29.76,19.91,1013.58,102400000.00,4.69,6.42,11.37,12.42,14.97,9.91,409.11
2025-06-02 12:10:26,29.71,20.05,1013.59,102400000.00,4.69,6.42,11.37,13.37,15.97,10.81,409.65
2025-06-02 12:11:26,29.62,20.53,1013.55,102400000.00,4.69,6.42,11.37,12.42,15.97,9.91,409.65
2025-06-02 12:12:26,29.56,20.42,1013.59,102400000.00,4.69,6.42,11.37,13.37,15.97,9.91,414.49
2025-06-02 12:13:26,29.49,20.55,1013.58,102400000.00,4.69,6.42,11.37,11.46,14.97,9.91,412.34
2025-06-02 12:14:27,29.41,20.70,1013.60,102400000.00,4.69,6.42,11.37,12.42,15.97,9.91,409.11
2025-06-02 12:15:27,29.33,20.84,1013.57,102400000.00,4.69,6.42,11.37,13.37,15.97,10.81,413.41
2025-06-02 12:16:27,29.25,20.90,1013.56,102400000.00,4.69,6.42,11.37,12.42,15.97,10.81,412.34
2025-06-02 12:17:27,29.17,21.04,1013.57,102400000.00,4.69,6.42,11.37,12.42,14.97,9.91,412.34
2025-06-02 12:18:27,29.11,20.98,1013.53,102400000.00,4.69,6.42,11.37,12.42,15.97,9.91,414.49
2025-06-02 12:19:27,29.07,20.97,1013.52,102400000.00,4.69,6.42,12.50,13.37,16.97,10.81,413.95
2025-06-02 12:20:28,29.03,21.00,1013.51,102400000.00,4.69,5.13,10.23,10.51,11.98,8.10,408.04
2025-06-02 12:21:28,28.98,21.07,1013.54,102400000.00,4.69,6.42,11.37,11.46,13.97,9.00,412.34
2025-06-02 12:22:28,28.94,21.12,1013.54,102400000.00,4.69,6.42,12.50,13.37,16.97,10.81,409.11
2025-06-02 12:23:28,28.90,21.13,1013.53,102400000.00,4.69,6.42,11.37,12.42,15.97,10.81,415.56
2025-06-02 12:24:28,28.88,21.08,1013.54,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,417.18
2025-06-02 12:25:29,28.85,21.05,1013.54,102400000.00,4.69,7.70,12.50,14.33,16.97,11.71,419.87
2025-06-02 12:26:29,28.82,21.07,1013.54,102400000.00,4.69,7.70,12.50,13.37,15.97,10.81,418.25
2025-06-02 12:27:29,28.80,21.05,1013.54,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,418.25
2025-06-02 12:28:29,28.77,21.05,1013.53,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,417.72
2025-06-02 12:29:29,28.75,21.02,1013.48,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,417.18
2025-06-02 12:30:30,28.83,20.76,1013.47,102400000.00,4.69,6.42,11.37,11.46,14.97,9.00,408.04
2025-06-02 12:31:30,28.85,20.75,1013.45,102400000.00,4.69,6.42,11.37,12.42,15.97,9.91,416.64
2025-06-02 12:32:30,28.85,20.84,1013.42,102400000.00,4.69,6.42,11.37,12.42,14.97,9.91,415.56
2025-06-02 12:33:30,28.84,20.87,1013.44,102400000.00,3.52,5.13,7.96,8.60,9.98,6.30,407.50
2025-06-02 12:34:30,28.83,20.88,1013.42,102400000.00,4.69,6.42,10.23,11.46,13.97,9.00,411.26
2025-06-02 12:35:30,28.81,20.90,1013.43,102400000.00,3.52,5.13,9.09,9.55,11.98,7.20,410.73
2025-06-02 12:36:31,28.77,20.94,1013.46,102400000.00,4.69,7.70,12.50,14.33,16.97,11.71,411.26
2025-06-02 12:37:31,28.73,20.95,1013.44,102400000.00,4.69,7.70,12.50,13.37,16.97,11.71,411.80
2025-06-02 12:38:31,28.70,20.92,1013.46,102400000.00,4.69,7.70,13.64,14.33,17.96,11.71,416.64
2025-06-02 12:39:31,28.67,20.95,1013.42,102400000.00,4.69,7.70,12.50,14.33,16.97,11.71,416.10
2025-06-02 12:40:31,28.65,20.97,1013.43,102400000.00,4.69,6.42,11.37,13.37,15.97,10.81,416.10
2025-06-02 12:41:32,28.62,21.00,1013.43,102400000.00,4.69,6.42,10.23,11.46,13.97,9.00,415.03
2025-06-02 12:42:32,28.59,21.11,1013.42,102400000.00,4.69,6.42,10.23,11.46,13.97,9.00,413.41
2025-06-02 12:43:32,28.54,21.21,1013.43,102400000.00,4.69,6.42,11.37,12.42,14.97,9.91,412.34
2025-06-02 12:44:32,28.50,21.25,1013.42,102400000.00,4.69,6.42,10.23,11.46,13.97,9.00,387.61
2025-06-02 12:45:32,28.46,21.35,1013.37,102400000.00,4.69,7.70,12.50,14.33,16.97,11.71,413.95
2025-06-02 12:46:33,28.42,21.35,1013.34,102400000.00,4.69,6.42,11.37,12.42,15.97,9.91,417.18
2025-06-02 12:47:33,28.40,21.34,1013.36,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,418.25
2025-06-02 12:48:33,28.38,21.36,1013.33,102400000.00,4.69,6.42,12.50,13.37,16.97,10.81,409.11
2025-06-02 12:49:33,28.37,21.38,1013.30,102400000.00,4.69,6.42,11.37,13.37,15.97,10.81,401.05
2025-06-02 12:50:33,28.34,21.45,1013.27,102400000.00,4.69,5.13,10.23,12.42,14.97,9.91,394.60
2025-06-02 12:51:33,28.32,21.50,1013.30,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,416.64
2025-06-02 12:52:34,28.31,21.50,1013.28,102400000.00,4.69,7.70,12.50,14.33,16.97,11.71,424.17
2025-06-02 12:53:34,28.30,21.55,1013.27,102400000.00,4.69,6.42,12.50,13.37,16.97,10.81,422.02
2025-06-02 12:54:34,28.28,21.54,1013.26,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,422.55
2025-06-02 12:55:34,28.27,21.61,1013.29,102400000.00,4.69,6.42,11.37,13.37,15.97,10.81,414.49
2025-06-02 12:56:34,28.25,21.61,1013.29,102400000.00,4.69,6.42,11.37,12.42,14.97,9.91,409.11
2025-06-02 12:57:35,28.25,21.66,1013.29,102400000.00,4.69,6.42,12.50,13.37,16.97,10.81,410.73
2025-06-02 12:58:35,28.24,21.62,1013.23,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,411.26
2025-06-02 12:59:35,28.22,21.60,1013.24,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,410.73
2025-06-02 13:00:35,28.21,21.56,1013.23,102400000.00,4.69,6.42,12.50,14.33,17.96,11.71,410.73
2025-06-02 13:01:35,28.19,21.68,1013.23,102400000.00,4.69,6.42,12.50,13.37,16.97,11.71,401.05
2025-06-02 13:02:36,28.15,21.87,1013.23,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,415.56
2025-06-02 13:03:36,28.07,22.02,1013.23,102400000.00,4.69,6.42,12.50,14.33,17.96,11.71,415.56
2025-06-02 13:04:36,28.02,22.18,1013.22,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,415.56
2025-06-02 13:05:36,28.01,22.02,1013.09,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,415.56
2025-06-02 13:06:36,28.02,21.91,1013.20,102400000.00,4.69,6.42,12.50,14.33,16.97,11.71,415.56
2025-06-02 13:07:36,28.03,21.87,1013.19,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,415.56
2025-06-02 13:08:37,28.02,21.87,1013.19,102400000.00,4.69,6.42,12.50,14.33,17.96,11.71,415.56
2025-06-02 13:09:37,28.01,22.01,1013.07,102400000.00,4.69,6.42,12.50,14.33,17.96,11.71,415.56
2025-06-02 13:10:37,28.00,22.05,1013.08,102400000.00,4.69,6.42,12.50,14.33,17.96,11.71,415.56
2025-06-02 13:11:37,27.99,22.03,1013.09,102400000.00,4.69,7.70,12.50,14.33,16.97,11.71,414.49
2025-06-02 13:12:37,28.00,22.01,1013.08,102400000.00,4.69,6.42,12.50,14.33,17.96,11.71,414.49
2025-06-02 13:13:38,27.99,22.05,1013.08,102400000.00,4.69,6.42,12.50,14.33,16.97,11.71,413.95
2025-06-02 13:14:38,27.99,22.04,1013.06,102400000.00,4.69,6.42,12.50,14.33,16.97,11.71,413.41
2025-06-02 13:15:38,27.99,22.12,1013.02,102400000.00,4.69,6.42,12.50,14.33,16.97,11.71,414.49
2025-06-02 13:16:38,27.98,22.20,1013.00,102400000.00,4.69,6.42,12.50,14.33,16.97,11.71,413.41
2025-06-02 13:17:38,27.97,22.20,1012.97,102400000.00,4.69,6.42,12.50,14.33,16.97,11.71,414.49
2025-06-02 13:18:38,27.97,22.22,1012.91,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,415.03
2025-06-02 13:19:39,27.96,22.25,1012.92,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,415.03
2025-06-02 13:20:39,27.96,22.19,1012.88,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,415.56
2025-06-02 13:21:39,27.95,22.25,1012.88,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,416.64
2025-06-02 13:22:39,27.94,22.30,1012.87,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,417.18
2025-06-02 13:23:39,27.95,22.31,1012.83,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,417.72
2025-06-02 13:24:40,27.95,22.27,1012.83,102400000.00,4.69,7.70,12.50,14.33,17.96,11.71,417.72
2025-06-02 13:25:40,27.95,22.30,1012.80,102400000.00,4.69,6.42,12.50,14.33,16.97,11.71,417.18
2025-06-02 13:26:40,27.93,22.35,1012.78,102400000.00,4.69,6.42,12.50,14.33,17.96,11.71,415.56
2025-06-02 13:27:40,27.90,22.56,1012.77,102400000.00,4.69,7.70,12.50,14.33,16.97,11.71,416.10
2025-06-02 13:28:40,27.87,22.66,1012.75,102400000.00,4.69,7.70,12.50,14.33,16.97,11.71,410.73
2025-06-02 13:29:41,27.86,22.68,1012.76,102400000.00,4.69,6.42,12.50,14.33,17.96,11.71,409.11
2025-06-02 13:30:41,27.84,22.70,1012.75,102400000.00,4.69,6.42,11.37,12.42,15.97,9.91,408.58
2025-06-02 13:31:41,27.82,22.73,1012.76,102400000.00,4.69,6.42,11.37,12.42,14.97,9.91,408.58
2025-06-02 13:32:41,27.88,22.53,1012.76,102400000.00,4.69,6.42,11.37,12.42,15.97,9.91,408.04
2025-06-02 13:33:41,27.95,22.20,1012.75,102400000.00,4.69,6.42,11.37,12.42,15.97,9.91,407.50
2025-06-02 13:34:42,27.99,22.19,1012.70,102400000.00,4.69,6.42,11.37,12.42,15.97,9.91,407.50
2025-06-02 13:35:42,28.01,22.18,1012.74,102400000.00,4.69,6.42,11.37,12.42,15.97,10.81,413.41
2025-06-02 13:36:42,28.01,22.21,1012.74,102400000.00,4.69,6.42,11.37,13.37,15.97,10.81,417.18
2025-06-02 13:37:42,27.95,22.84,1012.74,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,381.16
2025-06-02 13:38:42,28.18,22.10,1012.73,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,384.38
2025-06-02 13:39:42,28.50,21.43,1012.77,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,397.82
2025-06-02 13:40:43,28.82,20.79,1012.79,102400000.00,4.69,7.70,12.50,14.33,16.97,11.71,388.15
2025-06-02 13:41:43,29.12,20.40,1012.77,102400000.00,4.69,6.42,12.50,13.37,15.97,10.81,342.45
2025-06-02 13:42:43,29.38,20.24,1012.78,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,383.31
2025-06-02 13:43:43,29.61,20.20,1012.78,102400000.00,4.69,7.70,12.50,13.37,16.97,10.81,355.89
2025-06-02 13:44:43,29.84,19.86,1012.78,102400000.00,15.25,16.68,30.69,29.61,34.93,18.91,367.18
2025-06-02 13:45:44,30.05,19.87,1012.73,102400000.00,15.25,16.68,29.55,28.66,33.93,18.01,334.39
2025-06-02 13:46:44,30.17,20.14,1012.71,102400000.00,15.25,16.68,29.55,28.66,33.93,18.01,384.38
2025-06-02 13:47:44,30.50,19.15,1012.67,102400000.00,15.25,16.68,29.55,28.66,33.93,18.01,383.31
2025-06-02 13:48:44,31.11,17.60,1012.64,102400000.00,15.25,16.68,28.42,27.70,33.93,18.01,378.47
2025-06-02 13:49:44,31.63,17.22,1012.60,102400000.00,15.25,15.40,28.42,27.70,33.93,18.01,374.17
2025-06-02 13:50:44,32.09,17.05,1012.61,102400000.00,15.25,15.40,28.42,27.70,33.93,18.01,376.86
2025-06-02 13:51:45,32.55,16.62,1012.58,102400000.00,15.25,15.40,28.42,27.70,33.93,18.01,377.40
2025-06-02 13:52:45,32.97,16.27,1012.60,102400000.00,15.25,16.68,28.42,27.70,33.93,18.01,377.93
2025-06-02 13:53:45,33.35,16.09,1012.58,102400000.00,15.25,15.40,27.28,27.70,32.94,17.11,370.94
2025-06-02 13:54:45,33.68,15.86,1012.61,102400000.00,15.25,15.40,28.42,27.70,33.93,17.11,374.17
2025-06-02 13:55:45,34.00,15.65,1012.61,102400000.00,15.25,15.40,28.42,27.70,33.93,17.11,373.63
2025-06-02 13:56:46,34.27,15.52,1012.58,102400000.00,15.25,15.40,28.42,27.70,32.94,17.11,373.63
2025-06-02 13:57:46,34.53,15.32,1012.57,102400000.00,15.25,15.40,28.42,27.70,32.94,17.11,372.02
2025-06-02 13:58:46,34.69,15.27,1012.59,102400000.00,15.25,15.40,28.42,27.70,32.94,17.11,368.79
2025-06-02 13:59:46,34.81,15.37,1012.57,102400000.00,15.25,15.40,27.28,26.75,32.94,17.11,369.33
2025-06-02 14:00:46,34.95,15.43,1012.56,102400000.00,15.25,15.40,28.42,27.70,32.94,17.11,374.71
2025-06-02 14:01:47,35.11,15.26,1012.58,102400000.00,15.25,16.68,28.42,27.70,33.93,18.01,381.16
2025-06-02 14:02:47,35.30,14.91,1012.59,102400000.00,14.08,15.40,27.28,26.75,31.94,17.11,365.03
2025-06-02 14:03:47,35.49,14.50,1012.56,102400000.00,15.25,15.40,27.28,27.70,32.94,17.11,396.21
2025-06-02 14:04:47,35.77,14.24,1012.59,102400000.00,15.25,15.40,28.42,27.70,34.93,18.01,382.77
2025-06-02 14:05:47,35.95,14.16,1012.57,102400000.00,15.25,15.40,28.42,27.70,33.93,18.01,382.77
2025-06-02 14:06:47,36.03,14.27,1012.58,102400000.00,15.25,15.40,28.42,28.66,34.93,18.01,387.07
2025-06-03 06:44:23,26.28,29.38,1017.10,102400000.00,11.73,14.11,26.14,25.79,0.00,0.00,453.20
2025-06-03 06:45:23,26.29,29.22,1017.11,102400000.00,12.90,16.68,28.42,28.66,34.93,20.71,441.37
2025-06-03 06:46:23,26.36,29.06,1017.09,102400000.00,15.25,20.53,34.10,32.48,37.93,22.51,500.51
2025-06-03 06:47:23,26.44,28.57,1017.11,102400000.00,15.25,19.25,32.96,32.48,37.93,22.51,490.83
2025-06-03 06:48:23,26.50,28.27,1017.12,102400000.00,14.08,16.68,28.42,27.70,32.94,18.91,482.76
